filename,class,gallery,source_url,index_page
medetec_pressure-ulcer-on-foot-0024.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/pressure-ulcer-on-foot-0024.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_pressure-ulcer-on-foot-0025.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/pressure-ulcer-on-foot-0025.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_pressure-ulcer-on-foot-0026.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/pressure-ulcer-on-foot-0026.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_pressure-ulcer-on-foot-0027.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/pressure-ulcer-on-foot-0027.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_pressure-ulcer-on-foot-0028.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/pressure-ulcer-on-foot-0028.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_pressure-ulcer-on-foot-0029.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/pressure-ulcer-on-foot-0029.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_pressure-ulcer-on-foot-0031.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/pressure-ulcer-on-foot-0031.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_pressure-ulcer-on-foot-0032.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/pressure-ulcer-on-foot-0032.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_pressure-ulcer-on-foot-0033.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/pressure-ulcer-on-foot-0033.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_pressure-ulcer-on-foot-0039.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/pressure-ulcer-on-foot-0039.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_pressure-ulcer-on-foot-0041.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/pressure-ulcer-on-foot-0041.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_pressure-ulcer-on-foot-0042.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/pressure-ulcer-on-foot-0042.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_pressure-ulcer-on-foot-0043.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/pressure-ulcer-on-foot-0043.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_pressure-ulcer-on-foot-0044.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/pressure-ulcer-on-foot-0044.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_pressure-ulcer-on-foot-0045.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/pressure-ulcer-on-foot-0045.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_pressure-ulcer-on-foot-0046.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/pressure-ulcer-on-foot-0046.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_pressure-ulcer-on-foot-0049.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/pressure-ulcer-on-foot-0049.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_pressure-ulcer-on-foot-0050.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/pressure-ulcer-on-foot-0050.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_pressure-ulcer-on-foot-0051.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/pressure-ulcer-on-foot-0051.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_pressure-ulcer-on-foot-0052.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/pressure-ulcer-on-foot-0052.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_pressure-ulcer-on-head-006.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/pressure-ulcer-on-head-006.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_pressure-ulcer-on-neck-0002.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/pressure-ulcer-on-neck-0002.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_pressure-ulcer-on-neck-001.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/pressure-ulcer-on-neck-001.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_pressure-ulcer-on-neck-003.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/pressure-ulcer-on-neck-003.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_pressure-ulcer-on-neck-004.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/pressure-ulcer-on-neck-004.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_sloughy-pressure-ulcer-0001.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/sloughy-pressure-ulcer-0001.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_sloughy-pressure-ulcer-0002.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/sloughy-pressure-ulcer-0002.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_sloughy-pressure-ulcer-0004.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/sloughy-pressure-ulcer-0004.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_sloughy-pressure-ulcer-0005.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/sloughy-pressure-ulcer-0005.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_sloughy-pressure-ulcer-0006.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/sloughy-pressure-ulcer-0006.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_sloughy-pressure-ulcer-0008.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/sloughy-pressure-ulcer-0008.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_sloughy-pressure-ulcer-0009.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/sloughy-pressure-ulcer-0009.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_sloughy-pressure-ulcer-0010.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/sloughy-pressure-ulcer-0010.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_sloughy-pressure-ulcer-0011.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/sloughy-pressure-ulcer-0011.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_sloughy-pressure-ulcer-0012.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/sloughy-pressure-ulcer-0012.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_sloughy-pressure-ulcer-0013.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/sloughy-pressure-ulcer-0013.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_sloughy-pressure-ulcer-0014.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/sloughy-pressure-ulcer-0014.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_sloughy-pressure-ulcer-0015.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/sloughy-pressure-ulcer-0015.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_sloughy-pressure-ulcer-0016.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/sloughy-pressure-ulcer-0016.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_sloughy-pressure-ulcer-0017.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/sloughy-pressure-ulcer-0017.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_sloughy-pressure-ulcer-0018.jpg,pressure,medetec_pressure_ulcers_set_a,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/images/sloughy-pressure-ulcer-0018.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-a/index.html
medetec_sloughy-pressure-ulcer-0035.jpg,pressure,medetec_pressure_ulcers_set_b,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-b/images/sloughy-pressure-ulcer-0035.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-b/index.html
medetec_sloughy-pressure-ulcer-0023.jpg,pressure,medetec_pressure_ulcers_set_b,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-b/images/sloughy-pressure-ulcer-0023.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-b/index.html
medetec_superficial-pressure-ulcer0019.jpg,pressure,medetec_pressure_ulcers_set_b,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-b/images/superficial-pressure-ulcer0019.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-b/index.html
medetec_superficial-pressure-ulcer0013.jpg,pressure,medetec_pressure_ulcers_set_b,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-b/images/superficial-pressure-ulcer0013.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-b/index.html
medetec_superficial-pressure-ulcer0010.jpg,pressure,medetec_pressure_ulcers_set_b,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-b/images/superficial-pressure-ulcer0010.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-b/index.html
medetec_sloughy-presure-ulcer-0020.jpg,pressure,medetec_pressure_ulcers_set_b,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-b/images/sloughy-presure-ulcer-0020.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-b/index.html
medetec_sloughy-pressure-ulcer-0033.jpg,pressure,medetec_pressure_ulcers_set_b,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-b/images/sloughy-pressure-ulcer-0033.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-b/index.html
medetec_sloughy-pressure-ulcer-0031.jpg,pressure,medetec_pressure_ulcers_set_b,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-b/images/sloughy-pressure-ulcer-0031.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-b/index.html
medetec_treating--pressure-ulcers013.jpg,pressure,medetec_pressure_ulcers_set_b,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-b/images/treating--pressure-ulcers013.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-b/index.html
medetec_sloughy-pressure-ulcer-0024.jpg,pressure,medetec_pressure_ulcers_set_b,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-b/images/sloughy-pressure-ulcer-0024.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-b/index.html
medetec_undermining0019.jpg,pressure,medetec_pressure_ulcers_set_b,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-b/images/undermining0019.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-b/index.html
medetec_sloughy-pressure-ulcer-0025.jpg,pressure,medetec_pressure_ulcers_set_b,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-b/images/sloughy-pressure-ulcer-0025.jpg,https://www.medetec.co.uk/slide%20scans/pressure-ulcer-images-b/index.html
